filename,total_words,english_only,danish_only,ambiguous,neither,prop_english_only,prop_danish_only,prop_ambiguous,prop_neither
output_STEM_20250610_182451_1.txt,442,0,252,154,36,0.0,0.5701357466063348,0.34841628959276016,0.08144796380090498
output_STEM_20250610_182507_2.txt,590,1,369,197,23,0.001694915254237288,0.6254237288135593,0.3338983050847458,0.03898305084745763
output_STEM_20250610_182530_3.txt,799,8,522,247,22,0.010012515644555695,0.6533166458072591,0.3091364205256571,0.02753441802252816
output_STEM_20250610_182550_4.txt,640,4,390,213,33,0.00625,0.609375,0.3328125,0.0515625
output_STEM_20250610_182607_5.txt,524,0,358,160,6,0.0,0.683206106870229,0.3053435114503817,0.011450381679389313
output_STEM_20250610_182622_6.txt,480,5,277,181,17,0.010416666666666666,0.5770833333333333,0.3770833333333333,0.035416666666666666
output_STEM_20250610_182635_1.txt,536,1,315,183,37,0.0018656716417910447,0.5876865671641791,0.3414179104477612,0.06902985074626866
output_STEM_20250610_182635_7.txt,421,1,267,141,12,0.0023752969121140144,0.6342042755344418,0.334916864608076,0.028503562945368172
output_STEM_20250610_182651_2.txt,518,0,330,160,28,0.0,0.637065637065637,0.3088803088803089,0.05405405405405406
output_STEM_20250610_182653_8.txt,611,3,380,195,33,0.004909983633387889,0.6219312602291326,0.3191489361702128,0.054009819967266774
output_STEM_20250610_182706_9.txt,487,0,310,151,26,0.0,0.6365503080082136,0.31006160164271046,0.053388090349075976
output_STEM_20250610_182710_3.txt,565,1,397,153,14,0.0017699115044247787,0.7026548672566372,0.27079646017699116,0.024778761061946902
output_STEM_20250610_182719_10.txt,439,0,269,160,10,0.0,0.6127562642369021,0.36446469248291574,0.022779043280182234
output_STEM_20250610_182729_4.txt,633,2,401,207,23,0.00315955766192733,0.6334913112164297,0.32701421800947866,0.036334913112164295
output_STEM_20250610_182739_11.txt,740,17,398,272,53,0.022972972972972974,0.5378378378378378,0.3675675675675676,0.07162162162162163
output_STEM_20250610_182745_5.txt,620,0,402,211,7,0.0,0.6483870967741936,0.3403225806451613,0.01129032258064516
output_STEM_20250610_182758_6.txt,464,1,270,173,20,0.0021551724137931034,0.5818965517241379,0.3728448275862069,0.04310344827586207
output_STEM_20250610_182813_7.txt,527,2,321,186,18,0.003795066413662239,0.6091081593927894,0.35294117647058826,0.03415559772296015
output_STEM_20250610_182832_8.txt,657,3,394,216,44,0.0045662100456621,0.5996955859969558,0.3287671232876712,0.0669710806697108
output_STEM_20250610_182848_9.txt,657,2,392,227,36,0.0030441400304414,0.5966514459665144,0.3455098934550989,0.0547945205479452
output_STEM_20250610_182900_10.txt,482,0,292,187,3,0.0,0.6058091286307054,0.3879668049792531,0.006224066390041493
output_STEM_20250610_182920_11.txt,704,0,445,219,40,0.0,0.6321022727272727,0.31107954545454547,0.056818181818181816
output_STEM_20250610_184945_1.txt,496,0,299,177,20,0.0,0.6028225806451613,0.35685483870967744,0.04032258064516129
output_STEM_20250610_185001_2.txt,573,2,346,192,33,0.0034904013961605585,0.6038394415357766,0.33507853403141363,0.05759162303664921
output_STEM_20250610_185016_3.txt,499,6,342,135,16,0.012024048096192385,0.685370741482966,0.27054108216432865,0.03206412825651302
output_STEM_20250610_185032_4.txt,519,0,319,174,26,0.0,0.6146435452793835,0.3352601156069364,0.05009633911368015
output_STEM_20250610_185049_5.txt,591,1,389,192,9,0.001692047377326565,0.6582064297800339,0.3248730964467005,0.015228426395939087
output_STEM_20250610_185102_6.txt,474,1,266,200,7,0.002109704641350211,0.5611814345991561,0.4219409282700422,0.014767932489451477
output_STEM_20250610_185104_1.txt,425,0,247,141,37,0.0,0.5811764705882353,0.33176470588235296,0.08705882352941176
output_STEM_20250610_185119_2.txt,469,1,277,169,22,0.0021321961620469083,0.5906183368869936,0.3603411513859275,0.046908315565031986
output_STEM_20250610_185119_7.txt,527,1,320,190,16,0.0018975332068311196,0.6072106261859582,0.3605313092979127,0.030360531309297913
output_STEM_20250610_185138_8.txt,669,2,421,194,52,0.0029895366218236174,0.6292974588938715,0.28998505231689087,0.07772795216741404
output_STEM_20250610_185139_3.txt,694,9,455,199,31,0.012968299711815562,0.6556195965417867,0.28674351585014407,0.0446685878962536
output_STEM_20250610_185153_9.txt,634,0,398,219,17,0.0,0.6277602523659306,0.34542586750788645,0.026813880126182965
output_STEM_20250610_185155_4.txt,565,0,354,188,23,0.0,0.6265486725663717,0.3327433628318584,0.04070796460176991
output_STEM_20250610_185205_10.txt,437,0,255,176,6,0.0,0.5835240274599542,0.40274599542334094,0.013729977116704805
output_STEM_20250610_185210_5.txt,495,0,323,163,9,0.0,0.6525252525252525,0.3292929292929293,0.01818181818181818
