filename,total_words,english_only,danish_only,ambiguous,neither
output_STEM_20250611_143003_4.txt,333,0,207,115,11
output_STEM_20250611_143014_5.txt,315,0,202,108,5
output_STEM_20250611_143023_6.txt,285,4,169,105,7
output_STEM_20250611_143032_7.txt,331,0,201,122,8
output_STEM_20250611_143043_8.txt,304,3,174,98,29
output_STEM_20250611_143053_9.txt,368,1,219,133,15
output_STEM_20250611_143102_10.txt,306,0,190,112,4
output_STEM_20250611_143113_11.txt,355,3,226,106,20
output_STEM_20250611_143140_1.txt,359,1,220,110,28
output_STEM_20250611_143150_2.txt,319,1,219,92,7
output_STEM_20250611_143201_3.txt,382,0,257,117,8
output_STEM_20250611_143212_4.txt,345,0,224,114,7
output_STEM_20250611_143223_5.txt,337,0,215,116,6
output_STEM_20250611_143232_6.txt,304,3,186,108,7
output_STEM_20250611_143242_7.txt,330,1,201,120,8
output_STEM_20250611_143252_8.txt,325,1,197,108,19
output_STEM_20250611_143302_9.txt,347,1,228,106,12
output_STEM_20250611_143311_10.txt,297,0,184,113,0
output_STEM_20250611_143322_11.txt,316,3,196,93,24
