filename,total_words,english_only,danish_only,ambiguous,neither
output_NON_STEM_20250610_191113_1.txt,586,4,367,206,9
output_NON_STEM_20250610_191117_13.txt,416,5,244,148,19
output_NON_STEM_20250610_191126_2.txt,499,0,305,165,29
output_NON_STEM_20250610_191134_14.txt,643,4,397,221,21
output_NON_STEM_20250610_191143_3.txt,638,0,409,224,5
output_NON_STEM_20250610_191149_15.txt,565,0,331,233,1
output_NON_STEM_20250610_191154_4.txt,424,1,275,145,3
output_NON_STEM_20250610_191209_5.txt,549,1,367,177,4
output_NON_STEM_20250610_191222_6.txt,520,0,333,185,2
output_NON_STEM_20250610_191238_7.txt,635,2,396,228,9
output_NON_STEM_20250610_191252_8.txt,590,0,388,200,2
output_NON_STEM_20250610_191306_9.txt,497,0,299,193,5
output_NON_STEM_20250610_191322_10.txt,586,0,354,230,2
output_NON_STEM_20250610_191338_11.txt,718,0,432,278,8
output_NON_STEM_20250610_191354_12.txt,708,9,431,253,15
output_NON_STEM_20250610_191410_13.txt,584,12,341,205,26
output_NON_STEM_20250610_191429_14.txt,730,8,444,259,19
output_NON_STEM_20250610_191442_15.txt,479,0,286,192,1
output_NON_STEM_20250610_193109_1.txt,446,0,276,166,4
output_NON_STEM_20250610_193121_2.txt,385,0,232,130,23
output_NON_STEM_20250610_193138_3.txt,567,0,351,209,7
output_NON_STEM_20250610_193149_4.txt,418,0,272,145,1
output_NON_STEM_20250610_193205_5.txt,613,0,405,202,6
output_NON_STEM_20250610_193218_6.txt,520,0,336,183,1
output_NON_STEM_20250610_193234_7.txt,611,1,357,246,7
output_NON_STEM_20250610_193246_1.txt,577,2,356,214,5
output_NON_STEM_20250610_193248_8.txt,607,0,377,224,6
output_NON_STEM_20250610_193258_2.txt,493,1,291,163,38
output_NON_STEM_20250610_193302_9.txt,457,0,285,168,4
output_NON_STEM_20250610_193311_3.txt,476,0,278,197,1
output_NON_STEM_20250610_193318_10.txt,551,0,328,220,3
output_NON_STEM_20250610_193323_4.txt,491,0,287,202,2
output_NON_STEM_20250610_193332_11.txt,556,0,359,193,4
output_NON_STEM_20250610_193339_5.txt,668,0,422,239,7
output_NON_STEM_20250610_193349_12.txt,706,3,419,251,33
output_NON_STEM_20250610_193352_6.txt,532,0,340,189,3
output_NON_STEM_20250610_193400_13.txt,364,8,206,134,16
output_NON_STEM_20250610_193408_7.txt,648,2,392,249,5
output_NON_STEM_20250610_193417_14.txt,576,5,364,194,13
output_NON_STEM_20250610_193423_8.txt,645,1,393,250,1
output_NON_STEM_20250610_193430_15.txt,533,1,312,219,1
output_NON_STEM_20250610_193446_9.txt,580,0,352,219,9
output_NON_STEM_20250610_193503_10.txt,693,0,429,262,2
output_NON_STEM_20250610_193516_11.txt,491,0,304,183,4
output_NON_STEM_20250610_193534_12.txt,659,9,416,225,9
output_NON_STEM_20250610_193545_13.txt,368,2,208,138,20
output_NON_STEM_20250610_193604_14.txt,734,6,452,260,16
output_NON_STEM_20250610_193608_1.txt,574,0,360,206,8
output_NON_STEM_20250610_193618_15.txt,474,0,293,180,1
output_NON_STEM_20250610_193620_2.txt,424,1,252,134,37
output_NON_STEM_20250610_193634_3.txt,540,0,332,202,6
output_NON_STEM_20250610_193645_4.txt,470,0,284,185,1
output_NON_STEM_20250610_193702_5.txt,750,0,480,259,11
output_NON_STEM_20250610_193716_6.txt,522,1,333,182,6
output_NON_STEM_20250610_193734_7.txt,821,2,495,319,5
output_NON_STEM_20250610_193751_8.txt,742,0,465,274,3
output_NON_STEM_20250610_193804_9.txt,438,0,282,154,2
output_NON_STEM_20250610_193824_10.txt,685,0,420,262,3
output_NON_STEM_20250610_193839_11.txt,660,0,399,256,5
output_NON_STEM_20250610_193857_12.txt,802,1,500,283,18
output_NON_STEM_20250610_193911_13.txt,510,4,308,171,27
output_NON_STEM_20250610_193927_14.txt,657,7,391,239,20
output_NON_STEM_20250610_193939_15.txt,434,0,276,157,1
output_NON_STEM_20250610_195520_1.txt,628,0,393,233,2
output_NON_STEM_20250610_195532_2.txt,411,0,241,139,31
output_NON_STEM_20250610_195545_3.txt,456,0,290,163,3
output_NON_STEM_20250610_195557_4.txt,442,0,285,156,1
output_NON_STEM_20250610_195612_5.txt,690,0,449,237,4
output_NON_STEM_20250610_195625_6.txt,468,0,302,163,3
output_NON_STEM_20250610_195641_7.txt,674,2,400,263,9
output_NON_STEM_20250610_195700_8.txt,904,0,563,337,4
output_NON_STEM_20250610_195712_9.txt,439,0,272,164,3
output_NON_STEM_20250610_195720_1.txt,525,9,318,187,11
output_NON_STEM_20250610_195727_10.txt,511,0,316,193,2
output_NON_STEM_20250610_195735_2.txt,531,1,339,155,36
output_NON_STEM_20250610_195742_11.txt,619,0,374,236,9
output_NON_STEM_20250610_195750_3.txt,580,3,356,220,1
output_NON_STEM_20250610_195759_12.txt,735,2,460,263,10
output_NON_STEM_20250610_195803_4.txt,441,0,263,178,0
output_NON_STEM_20250610_195812_13.txt,480,4,267,186,23
output_NON_STEM_20250610_195819_5.txt,547,3,360,172,12
output_NON_STEM_20250610_195830_14.txt,733,7,435,271,20
output_NON_STEM_20250610_195832_6.txt,446,0,289,157,0
output_NON_STEM_20250610_195842_15.txt,456,1,271,183,1
