filename,total_words,english_only,danish_only,ambiguous,neither
output_STEM_20250610_185139_3.txt,694,9,455,199,31
output_STEM_20250610_185153_9.txt,634,0,398,219,17
output_STEM_20250610_185155_4.txt,565,0,354,188,23
output_STEM_20250610_185205_10.txt,437,0,255,176,6
output_STEM_20250610_185210_5.txt,495,0,323,163,9
output_STEM_20250610_185223_11.txt,637,5,364,222,46
output_STEM_20250610_185223_6.txt,420,2,231,173,14
output_STEM_20250610_185236_7.txt,484,0,294,183,7
output_STEM_20250610_185253_8.txt,579,4,342,187,46
output_STEM_20250610_185309_9.txt,648,0,399,218,31
output_STEM_20250610_185321_10.txt,449,0,282,163,4
output_STEM_20250610_185328_1.txt,445,0,260,149,36
output_STEM_20250610_185339_11.txt,623,0,370,212,41
output_STEM_20250610_185343_2.txt,467,2,292,147,26
output_STEM_20250610_185400_3.txt,561,9,361,168,23
output_STEM_20250610_185419_4.txt,582,0,366,188,28
output_STEM_20250610_185434_5.txt,603,0,394,206,3
output_STEM_20250610_185447_6.txt,428,0,246,166,16
output_STEM_20250610_185500_7.txt,460,5,282,157,16
output_STEM_20250610_185517_8.txt,529,7,331,155,36
output_STEM_20250610_185534_9.txt,603,1,364,195,43
output_STEM_20250610_185547_10.txt,510,0,319,191,0
output_STEM_20250610_185609_11.txt,725,0,442,234,49
output_STEM_20250610_191401_1.txt,504,1,293,175,35
output_STEM_20250610_191416_2.txt,513,1,312,168,32
output_STEM_20250610_191430_3.txt,462,8,307,127,20
output_STEM_20250610_191446_4.txt,552,0,362,170,20
output_STEM_20250610_191500_5.txt,529,0,340,184,5
output_STEM_20250610_191516_1.txt,559,0,308,204,47
output_STEM_20250610_191518_6.txt,525,5,295,213,12
output_STEM_20250610_191530_7.txt,432,2,251,164,15
output_STEM_20250610_191531_2.txt,516,0,334,161,21
output_STEM_20250610_191548_8.txt,668,2,405,214,47
output_STEM_20250610_191549_3.txt,697,0,459,214,24
