filename,total_words,english_only,danish_only,ambiguous,neither,prop_english_only,prop_danish_only,prop_ambiguous,prop_neither
output_RIDDLES_20250611_125916_1.txt,4,0,3,1,0,0.0,0.75,0.25,0.0
output_RIDDLES_20250611_125922_2.txt,71,0,45,25,1,0.0,0.6338028169014085,0.352112676056338,0.014084507042253521
output_RIDDLES_20250611_125927_3.txt,42,0,25,16,1,0.0,0.5952380952380952,0.38095238095238093,0.023809523809523808
output_RIDDLES_20250611_125932_4.txt,25,0,9,16,0,0.0,0.36,0.64,0.0
output_RIDDLES_20250611_125937_5.txt,73,0,50,23,0,0.0,0.684931506849315,0.3150684931506849,0.0
output_RIDDLES_20250611_125943_6.txt,141,0,94,47,0,0.0,0.6666666666666666,0.3333333333333333,0.0
output_RIDDLES_20250611_125948_7.txt,24,0,13,11,0,0.0,0.5416666666666666,0.4583333333333333,0.0
output_RIDDLES_20250611_125953_8.txt,16,0,11,5,0,0.0,0.6875,0.3125,0.0
output_RIDDLES_20250611_125959_9.txt,121,2,69,49,1,0.01652892561983471,0.5702479338842975,0.4049586776859504,0.008264462809917356
output_RIDDLES_20250611_130004_10.txt,6,0,5,1,0,0.0,0.8333333333333334,0.16666666666666666,0.0
output_RIDDLES_20250611_130008_11.txt,14,0,7,7,0,0.0,0.5,0.5,0.0
output_RIDDLES_20250611_130013_12.txt,8,0,7,1,0,0.0,0.875,0.125,0.0
output_RIDDLES_20250611_130019_13.txt,102,0,58,40,4,0.0,0.5686274509803921,0.39215686274509803,0.0392156862745098
output_RIDDLES_20250611_130024_14.txt,34,0,17,17,0,0.0,0.5,0.5,0.0
output_RIDDLES_20250611_130031_15.txt,190,0,99,91,0,0.0,0.5210526315789473,0.4789473684210526,0.0
output_RIDDLES_20250611_130037_16.txt,83,0,54,29,0,0.0,0.6506024096385542,0.3493975903614458,0.0
output_RIDDLES_20250611_130042_17.txt,48,0,16,18,14,0.0,0.3333333333333333,0.375,0.2916666666666667
output_RIDDLES_20250611_130049_18.txt,134,0,86,48,0,0.0,0.6417910447761194,0.3582089552238806,0.0
output_RIDDLES_20250611_130057_19.txt,255,0,162,92,1,0.0,0.6352941176470588,0.3607843137254902,0.00392156862745098
output_RIDDLES_20250611_130102_20.txt,10,2,3,2,3,0.2,0.3,0.2,0.3
output_RIDDLES_20250611_130107_21.txt,63,0,40,22,1,0.0,0.6349206349206349,0.3492063492063492,0.015873015873015872
output_RIDDLES_20250611_130112_22.txt,27,0,18,6,3,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111
output_RIDDLES_20250611_130118_23.txt,114,4,54,48,8,0.03508771929824561,0.47368421052631576,0.42105263157894735,0.07017543859649122
output_RIDDLES_20250611_130123_24.txt,12,1,8,3,0,0.08333333333333333,0.6666666666666666,0.25,0.0
output_RIDDLES_20250611_130127_25.txt,5,0,2,3,0,0.0,0.4,0.6,0.0
output_RIDDLES_20250611_130132_26.txt,4,0,3,1,0,0.0,0.75,0.25,0.0
output_RIDDLES_20250611_130137_27.txt,45,0,31,14,0,0.0,0.6888888888888889,0.3111111111111111,0.0
output_RIDDLES_20250611_130143_28.txt,51,0,26,20,5,0.0,0.5098039215686274,0.39215686274509803,0.09803921568627451
output_RIDDLES_20250611_130147_29.txt,9,0,6,3,0,0.0,0.6666666666666666,0.3333333333333333,0.0
output_RIDDLES_20250611_130152_30.txt,18,0,7,11,0,0.0,0.3888888888888889,0.6111111111111112,0.0
output_RIDDLES_20250611_131558_1.txt,4,0,3,1,0,0.0,0.75,0.25,0.0
output_RIDDLES_20250611_131603_2.txt,58,0,31,26,1,0.0,0.5344827586206896,0.4482758620689655,0.017241379310344827
output_RIDDLES_20250611_131609_3.txt,45,0,25,18,2,0.0,0.5555555555555556,0.4,0.044444444444444446
output_RIDDLES_20250611_131613_4.txt,35,0,13,22,0,0.0,0.37142857142857144,0.6285714285714286,0.0
output_RIDDLES_20250611_131620_5.txt,143,0,104,38,1,0.0,0.7272727272727273,0.26573426573426573,0.006993006993006993
output_RIDDLES_20250611_131625_6.txt,31,0,26,5,0,0.0,0.8387096774193549,0.16129032258064516,0.0
output_RIDDLES_20250611_131630_7.txt,24,0,13,11,0,0.0,0.5416666666666666,0.4583333333333333,0.0
output_RIDDLES_20250611_131634_8.txt,18,0,13,5,0,0.0,0.7222222222222222,0.2777777777777778,0.0
output_RIDDLES_20250611_131641_9.txt,96,1,56,38,1,0.010416666666666666,0.5833333333333334,0.3958333333333333,0.010416666666666666
output_RIDDLES_20250611_131645_10.txt,6,0,5,1,0,0.0,0.8333333333333334,0.16666666666666666,0.0
output_RIDDLES_20250611_131650_11.txt,38,0,22,16,0,0.0,0.5789473684210527,0.42105263157894735,0.0
output_RIDDLES_20250611_131655_12.txt,9,0,8,1,0,0.0,0.8888888888888888,0.1111111111111111,0.0
output_RIDDLES_20250611_131701_13.txt,110,3,54,47,6,0.02727272727272727,0.4909090909090909,0.42727272727272725,0.05454545454545454
output_RIDDLES_20250611_131706_14.txt,46,0,29,17,0,0.0,0.6304347826086957,0.3695652173913043,0.0
output_RIDDLES_20250611_131713_15.txt,157,0,91,66,0,0.0,0.5796178343949044,0.42038216560509556,0.0
output_RIDDLES_20250611_131718_16.txt,41,0,28,13,0,0.0,0.6829268292682927,0.3170731707317073,0.0
output_RIDDLES_20250611_131723_17.txt,30,0,13,8,9,0.0,0.43333333333333335,0.26666666666666666,0.3
output_RIDDLES_20250611_131729_18.txt,123,0,84,39,0,0.0,0.6829268292682927,0.3170731707317073,0.0
output_RIDDLES_20250611_131737_19.txt,209,1,129,78,1,0.004784688995215311,0.6172248803827751,0.37320574162679426,0.004784688995215311
output_RIDDLES_20250611_131742_20.txt,8,0,5,3,0,0.0,0.625,0.375,0.0
output_RIDDLES_20250611_131747_21.txt,95,0,60,33,2,0.0,0.631578947368421,0.3473684210526316,0.021052631578947368
output_RIDDLES_20250611_131752_22.txt,14,0,5,4,5,0.0,0.35714285714285715,0.2857142857142857,0.35714285714285715
output_RIDDLES_20250611_131757_23.txt,60,1,33,25,1,0.016666666666666666,0.55,0.4166666666666667,0.016666666666666666
output_RIDDLES_20250611_131802_24.txt,13,1,8,4,0,0.07692307692307693,0.6153846153846154,0.3076923076923077,0.0
output_RIDDLES_20250611_131806_25.txt,5,0,2,3,0,0.0,0.4,0.6,0.0
