filename,total_words,english_only,danish_only,ambiguous,neither,prop_english_only,prop_danish_only,prop_ambiguous,prop_neither
output_MULTIPLE_DISCIPLINES_20250611_125608_1.txt,350,0,214,125,11,0.0,0.6114285714285714,0.35714285714285715,0.03142857142857143
output_MULTIPLE_DISCIPLINES_20250611_125619_2.txt,365,1,231,122,11,0.0027397260273972603,0.6328767123287671,0.33424657534246577,0.030136986301369864
output_MULTIPLE_DISCIPLINES_20250611_125629_3.txt,318,2,212,98,6,0.006289308176100629,0.6666666666666666,0.3081761006289308,0.018867924528301886
output_MULTIPLE_DISCIPLINES_20250611_125640_4.txt,411,0,263,135,13,0.0,0.6399026763990268,0.3284671532846715,0.031630170316301706
output_MULTIPLE_DISCIPLINES_20250611_131252_1.txt,294,0,175,112,7,0.0,0.5952380952380952,0.38095238095238093,0.023809523809523808
output_MULTIPLE_DISCIPLINES_20250611_131303_2.txt,346,2,213,119,12,0.005780346820809248,0.615606936416185,0.3439306358381503,0.03468208092485549
output_MULTIPLE_DISCIPLINES_20250611_131313_3.txt,348,8,231,105,4,0.022988505747126436,0.6637931034482759,0.3017241379310345,0.011494252873563218
output_MULTIPLE_DISCIPLINES_20250611_131324_4.txt,408,1,271,126,10,0.0024509803921568627,0.6642156862745098,0.3088235294117647,0.024509803921568627
output_MULTIPLE_DISCIPLINES_20250611_132933_1.txt,366,0,227,132,7,0.0,0.6202185792349727,0.36065573770491804,0.01912568306010929
output_MULTIPLE_DISCIPLINES_20250611_132943_2.txt,337,1,209,122,5,0.002967359050445104,0.6201780415430267,0.3620178041543027,0.01483679525222552
output_MULTIPLE_DISCIPLINES_20250611_132953_3.txt,340,2,240,94,4,0.0058823529411764705,0.7058823529411765,0.27647058823529413,0.011764705882352941
output_MULTIPLE_DISCIPLINES_20250611_133004_4.txt,412,2,250,151,9,0.0048543689320388345,0.6067961165048543,0.36650485436893204,0.021844660194174758
output_MULTIPLE_DISCIPLINES_20250611_133251_1.txt,362,0,236,121,5,0.0,0.6519337016574586,0.3342541436464088,0.013812154696132596
output_MULTIPLE_DISCIPLINES_20250611_133301_2.txt,322,1,206,110,5,0.003105590062111801,0.639751552795031,0.3416149068322981,0.015527950310559006
