filename,total_words,english_only,danish_only,ambiguous,neither,prop_english_only,prop_danish_only,prop_ambiguous,prop_neither
output_FAQ_20250611_125125_1.txt,412,16,247,133,16,0.038834951456310676,0.5995145631067961,0.32281553398058255,0.038834951456310676
output_FAQ_20250611_125134_2.txt,267,0,183,82,2,0.0,0.6853932584269663,0.30711610486891383,0.00749063670411985
output_FAQ_20250611_125144_3.txt,361,0,197,160,4,0.0,0.5457063711911357,0.44321329639889195,0.0110803324099723
output_FAQ_20250611_125155_4.txt,404,0,253,148,3,0.0,0.6262376237623762,0.36633663366336633,0.007425742574257425
output_FAQ_20250611_125205_5.txt,280,1,168,96,15,0.0035714285714285713,0.6,0.34285714285714286,0.05357142857142857
output_FAQ_20250611_125215_6.txt,332,11,175,126,20,0.03313253012048193,0.5271084337349398,0.3795180722891566,0.060240963855421686
output_FAQ_20250611_125224_7.txt,145,5,74,56,10,0.034482758620689655,0.5103448275862069,0.38620689655172413,0.06896551724137931
output_FAQ_20250611_125233_8.txt,307,0,196,106,5,0.0,0.6384364820846905,0.34527687296416937,0.016286644951140065
output_FAQ_20250611_125241_9.txt,134,6,78,47,3,0.04477611940298507,0.582089552238806,0.35074626865671643,0.022388059701492536
output_FAQ_20250611_125250_10.txt,309,1,186,114,8,0.003236245954692557,0.6019417475728155,0.36893203883495146,0.025889967637540454
output_FAQ_20250611_125301_11.txt,401,0,255,143,3,0.0,0.6359102244389028,0.3566084788029925,0.007481296758104738
output_FAQ_20250611_125313_12.txt,314,0,164,128,22,0.0,0.5222929936305732,0.40764331210191085,0.07006369426751592
output_FAQ_20250611_125323_13.txt,394,0,226,164,4,0.0,0.5736040609137056,0.41624365482233505,0.01015228426395939
output_FAQ_20250611_125333_14.txt,387,0,210,170,7,0.0,0.5426356589147286,0.4392764857881137,0.01808785529715762
output_FAQ_20250611_125346_15.txt,449,0,265,178,6,0.0,0.5902004454342984,0.39643652561247217,0.013363028953229399
output_FAQ_20250611_125358_16.txt,419,0,297,119,3,0.0,0.7088305489260143,0.2840095465393795,0.007159904534606206
output_FAQ_20250611_125409_17.txt,380,0,241,133,6,0.0,0.6342105263157894,0.35,0.015789473684210527
output_FAQ_20250611_125419_18.txt,418,1,245,146,26,0.0023923444976076554,0.5861244019138756,0.3492822966507177,0.06220095693779904
output_FAQ_20250611_125430_19.txt,443,0,277,163,3,0.0,0.6252821670428894,0.36794582392776526,0.006772009029345372
output_FAQ_20250611_125441_20.txt,361,0,229,127,5,0.0,0.6343490304709142,0.3518005540166205,0.013850415512465374
output_FAQ_20250611_125446_21.txt,50,0,34,16,0,0.0,0.68,0.32,0.0
output_FAQ_20250611_125454_22.txt,124,0,72,51,1,0.0,0.5806451612903226,0.4112903225806452,0.008064516129032258
output_FAQ_20250611_125504_23.txt,221,0,131,86,4,0.0,0.5927601809954751,0.3891402714932127,0.01809954751131222
output_FAQ_20250611_125510_24.txt,94,0,64,28,2,0.0,0.6808510638297872,0.2978723404255319,0.02127659574468085
output_FAQ_20250611_125520_25.txt,336,0,196,138,2,0.0,0.5833333333333334,0.4107142857142857,0.005952380952380952
output_FAQ_20250611_125529_26.txt,278,0,171,101,6,0.0,0.6151079136690647,0.36330935251798563,0.02158273381294964
output_FAQ_20250611_125537_27.txt,297,0,162,130,5,0.0,0.5454545454545454,0.4377104377104377,0.016835016835016835
output_FAQ_20250611_125545_28.txt,282,163,5,91,23,0.5780141843971631,0.01773049645390071,0.32269503546099293,0.08156028368794327
output_FAQ_20250611_125549_29.txt,35,0,24,11,0,0.0,0.6857142857142857,0.3142857142857143,0.0
output_FAQ_20250611_125558_30.txt,268,0,155,112,1,0.0,0.5783582089552238,0.417910447761194,0.0037313432835820895
output_FAQ_20250611_130807_1.txt,392,7,244,134,7,0.017857142857142856,0.6224489795918368,0.34183673469387754,0.017857142857142856
output_FAQ_20250611_130816_2.txt,257,0,159,95,3,0.0,0.6186770428015564,0.36964980544747084,0.011673151750972763
output_FAQ_20250611_130825_3.txt,361,3,218,137,3,0.008310249307479225,0.6038781163434903,0.37950138504155123,0.008310249307479225
output_FAQ_20250611_130837_4.txt,434,0,266,163,5,0.0,0.6129032258064516,0.37557603686635943,0.01152073732718894
output_FAQ_20250611_130848_5.txt,316,1,205,96,14,0.0031645569620253164,0.6487341772151899,0.3037974683544304,0.04430379746835443
