filename,total_words,english_only,danish_only,ambiguous,neither,prop_english_only,prop_danish_only,prop_ambiguous,prop_neither
output_NON_STEM_20250611_125651_1.txt,400,0,251,143,6,0.0,0.6275,0.3575,0.015
output_NON_STEM_20250611_125700_2.txt,362,0,241,109,12,0.0,0.6657458563535912,0.3011049723756906,0.03314917127071823
output_NON_STEM_20250611_125710_3.txt,385,0,235,146,4,0.0,0.6103896103896104,0.37922077922077924,0.01038961038961039
output_NON_STEM_20250611_125720_4.txt,342,2,212,126,2,0.005847953216374269,0.6198830409356725,0.3684210526315789,0.005847953216374269
output_NON_STEM_20250611_125730_5.txt,384,0,252,125,7,0.0,0.65625,0.3255208333333333,0.018229166666666668
output_NON_STEM_20250611_125741_6.txt,408,0,260,147,1,0.0,0.6372549019607843,0.3602941176470588,0.0024509803921568627
output_NON_STEM_20250611_125752_7.txt,391,2,237,145,7,0.005115089514066497,0.6061381074168798,0.37084398976982097,0.017902813299232736
output_NON_STEM_20250611_125803_8.txt,386,0,267,114,5,0.0,0.6917098445595855,0.29533678756476683,0.012953367875647668
output_NON_STEM_20250611_125812_9.txt,361,0,219,139,3,0.0,0.6066481994459834,0.3850415512465374,0.008310249307479225
output_NON_STEM_20250611_125822_10.txt,333,0,205,126,2,0.0,0.6156156156156156,0.3783783783783784,0.006006006006006006
output_NON_STEM_20250611_125832_11.txt,366,0,235,128,3,0.0,0.6420765027322405,0.34972677595628415,0.00819672131147541
output_NON_STEM_20250611_125843_12.txt,434,0,270,158,6,0.0,0.6221198156682027,0.3640552995391705,0.013824884792626729
output_NON_STEM_20250611_125853_13.txt,359,4,211,133,11,0.011142061281337047,0.5877437325905293,0.37047353760445684,0.03064066852367688
output_NON_STEM_20250611_125903_14.txt,385,0,248,127,10,0.0,0.6441558441558441,0.32987012987012987,0.025974025974025976
output_NON_STEM_20250611_125912_15.txt,316,0,199,116,1,0.0,0.629746835443038,0.3670886075949367,0.0031645569620253164
